index,name,platform,publisher,developer,cscore,uscore,date,genre
5806,GT Pro Series,Wii,Ubisoft,MTO,4.1,4.0,2006,Driving
5807,Classified: The Sentinel Crisis,Xbox,GlobalStarSoftware,TorusGames,4.1,tbd,2006,Action
5808,Rapala Tournament Fishing!,Wii,Activision,MagicWand,4.1,5.3,2006,Sports
5809,Brigade E5: New Jagged Union,PC,StrategyFirst,Apeiron,4.1,6.8,2006,Strategy
5810,Street Supremacy,PlayStationPortable,Konami,Genki,4.1,6.5,2006,Driving
5811,Xiaolin Showdown,Xbox,Konami,BottleRocketEntertainment,4.0,tbd,2006,Action
5812,Brain Boost: Gamma Wave,DS,MajescoGames,Interchannel,4.0,tbd,2006,Miscellaneous
5813,Zatch Bell! Mamodo Fury,PlayStation2,NamcoBandaiGamesAmerica,MechanicArms,4.0,7.1,2006,Action
5814,Soldier Elite,PC,DreamCatcherInteractive,MetropolisSoftware,4.0,3.6,2006,Action Adventure
5815,Torino 2006 - the Official Video Game of the XX Olympic Winter Games,PlayStation2,2KSports,49Games,3.9,7.3,2006,Sports
5816,25 to Life,PC,EidosInteractive,"RitualEntertainment,AvalancheSoftware",3.9,5.1,2006,Action
5817,Pocket Racers,PlayStationPortable,Konami,"Konami,BladeInteractive",3.9,tbd,2006,Driving
5818,Brain Boost: Beta Wave,DS,MajescoGames,Interchannel,3.9,2.5,2006,Miscellaneous
5819,25 to Life,PlayStation2,EidosInteractive,"RitualEntertainment,AvalancheSoftware",3.9,4.9,2006,Action
5820,Greg Hastings' Tournament Paintball Max'd,DS,Activision,NightlightStudios,3.9,7.4,2006,Action
5821,Cartoon Network Racing,PlayStation2,TheGameFactory,Eutechnyx,3.9,6.2,2006,Driving
5822,Coffee Tycoon,PC,TriSynergy,AnarchyEnterprises,3.9,4.7,2006,Strategy
5823,Etrom: The Astral Essence,PC,PMStudiosInc.,"PMStudiosInc.,P.M.Studioss.r.l",3.9,5.9,2006,Role-Playing
5824,Pimp My Ride,Xbox360,Activision,Eutechnyx,3.8,3.8,2006,Driving
5825,Left Behind: Eternal Forces,PC,LeftBehindGames,LeftBehindGames,3.8,3.7,2006,Strategy
5826,Bubble Bobble Revolution,DS,Codemasters,TaitoCorporation,3.8,6.2,2006,Action
5827,Far Cry Vengeance,Wii,Ubisoft,UbisoftMontreal,3.8,5.4,2006,Action
5828,Tenchu: Dark Secret,DS,Nintendo,FromSoftware,3.7,5.3,2006,Action Adventure
5829,Torino 2006 - The Official Video Game of the XX Olympic Winter Games,PC,2KSports,49Games,3.7,5.7,2006,Sports
5830,Alex Rider: Stormbreaker,GameBoyAdvance,THQ,RazorbackDevelopments,3.7,3.5,2006,Action
5831,Crash Boom Bang!,DS,SierraEntertainment,DimpsCorporation,3.7,4.7,2006,Miscellaneous
5832,Ultimate Board Game Collection,PlayStation2,ValconGames,JackofAllGames,3.7,tbd,2006,Miscellaneous
5833,Pimp My Ride,PlayStation2,Activision,Eutechnyx,3.6,4.4,2006,Strategy
5834,Torino 2006 - the Official Video Game of the XX Olympic Winter Games,Xbox,2KSports,49Games,3.6,tbd,2006,Sports
5835,Army Men: Major Malfunction,Xbox,GlobalStarSoftware,Team17,3.6,4.0,2006,Action
5836,Super Black Bass Fishing,DS,MajescoGames,"Starfish,StarfishSD",3.5,tbd,2006,Sports
5837,Zoo Tycoon 2: African Adventure,PC,MicrosoftGameStudios,BlueFangGames,3.5,5.1,2006,Strategy
5838,IHRA Drag Racing: Sportsman Edition,Xbox,BethesdaSoftworks,BethesdaSoftworks,3.5,tbd,2006,Driving
5839,March of the Penguins,DS,DSIGames,SkyRiverStudios,3.4,1.7,2006,Action
5840,Bomberman: Act Zero,Xbox360,Konami,Hudson,3.4,2.2,2006,Miscellaneous
5841,AMF Xtreme Bowling,Xbox,BethesdaSoftworks,MudDuckProductions,3.4,6.8,2006,Sports
5842,Sonic the Hedgehog Genesis,GameBoyAdvance,Sega,SonicTeam,3.3,2.3,2006,Action
5843,Harley-Davidson Motorcycles: Race to the Rally,PlayStation2,Activision,FUNLabs,3.3,tbd,2006,Driving
5844,Superman Returns,DS,EAGames,EATiburon,3.3,4.9,2006,Action
5845,Mobile Suit Gundam: Crossfire,PlayStation3,NamcoBandaiGamesAmerica,Bec,3.3,4.9,2006,Simulation
5846,Family Feud,PlayStation2,GlobalStarSoftware,IngramEntertainment,3.3,tbd,2006,Miscellaneous
5847,Dave Mirra BMX Challenge,PlayStationPortable,Crave,LeftFieldProductions,3.2,4.6,2006,Driving
5848,Big Oil: Build an Oil Empire,PC,TriSynergy,TriSynergy,3.1,4.3,2006,Strategy
5849,AMF Xtreme Bowling,PlayStation2,MudDuckProductions,"AtomicPlanetEntertainment,MudDuckProductions",3.0,4.2,2006,Sports
5850,Harlem Globetrotters: World Tour,GameBoyAdvance,DSIGames,DSIGames,2.8,tbd,2006,Sports
5851,American McGee Presents Bad Day LA,PC,Aspyr,EnlightSoftware,2.8,7.1,2006,Action Adventure
5852,Dino Master,DS,MajescoGames,CreativeOffice,2.8,5.0,2006,Strategy
5853,World War II Combat: Iwo Jima,PC,GrooveGames,DirectActionGames,2.6,2.8,2006,Action
5854,World War II Combat: Iwo Jima,Xbox,GrooveGames,DirectActionGames,2.5,5.6,2006,Action
5855,Sudoku Mania,DS,UFOInteractive,FrontLineStudios,2.5,3.5,2006,Miscellaneous
5856,The Apprentice,PC,LegacyInteractive,LegacyInteractive,2.5,2.1,2006,Strategy
5857,Terrawars: New York Invasion,PC,TriSynergy,LadyluckDigitalMedia,2.4,2.4,2006,Action
5858,Utopia City,PC,ReefEntertainment,ParallaxArtStudio,2.3,4.0,2006,Action
5859,Rock 'Em Sock 'Em Robots,GameBoyAdvance,DSIGames,FullFat,2.1,3.3,2006,Action
5860,Super Mario Galaxy,Wii,Nintendo,Nintendo,9.7,9.0,2007,Action
5861,BioShock,Xbox360,2KGames,"IrrationalGames,2KMarin",9.6,8.9,2007,Action
5862,The Orange Box,Xbox360,EAGames,ValveSoftware,9.6,8.8,2007,Action
5863,The Orange Box,PC,EAGames,ValveSoftware,9.6,9.2,2007,Action
5864,BioShock,PC,2KGames,"IrrationalGames,2KMarin",9.6,8.5,2007,Action
5865,Call of Duty 4: Modern Warfare,PlayStation3,Activision,InfinityWard,9.4,8.4,2007,Action
5866,Call of Duty 4: Modern Warfare,Xbox360,Activision,InfinityWard,9.4,8.5,2007,Action
5867,Halo 3,Xbox360,MicrosoftGameStudios,"BungieSoftware,Bungie",9.4,7.9,2007,Action
5868,God of War II,PlayStation2,SCEA,SCESantaMonica,9.3,8.9,2007,Action Adventure
5869,The Elder Scrolls IV: Oblivion,PlayStation3,BethesdaSoftworks,4JStudios,9.3,8.2,2007,Role-Playing
5870,Call of Duty 4: Modern Warfare,PC,Activision,InfinityWard,9.2,8.5,2007,Action
5871,Guitar Hero II,Xbox360,RedOctane,HarmonixMusicSystems,9.2,8.1,2007,Action
5872,Rock Band,Xbox360,ElectronicArts,HarmonixMusicSystems,9.2,8.0,2007,Action
5873,Team Fortress 2,PC,ElectronicArts,ValveSoftware,9.2,9.1,2007,Action
5874,Rock Band,PlayStation3,ElectronicArts,HarmonixMusicSystems,9.2,8.1,2007,Action
5875,Final Fantasy VI Advance,GameBoyAdvance,Nintendo,TOSE,9.2,9.1,2007,Role-Playing
5876,Resident Evil 4: Wii Edition,Wii,Capcom,Capcom,9.1,8.9,2007,Action Adventure
5877,Crysis,PC,EAGames,Crytek,9.1,8.1,2007,Action
5878,World of Warcraft: The Burning Crusade,PC,BlizzardEntertainment,BlizzardEntertainment,9.1,8.0,2007,Role-Playing
5879,Galactic Civilizations II: Dark Avatar,PC,Stardock,Stardock,9.1,7.9,2007,Strategy
5880,Mass Effect,Xbox360,MicrosoftGameStudios,BioWare,9.1,8.7,2007,Role-Playing
5881,Portal,PC,ElectronicArts,ValveSoftware,9.0,9.2,2007,Action
5882,The Legend of Zelda: Phantom Hourglass,DS,Nintendo,Nintendo,9.0,8.0,2007,Action Adventure
5883,Half-Life 2: Episode Two,PC,ValveSoftware,ValveSoftware,9.0,9.1,2007,Action
5884,Metroid Prime 3: Corruption,Wii,Nintendo,RetroStudios,9.0,8.8,2007,Action
5885,Forza Motorsport 2,Xbox360,MicrosoftGameStudios,Turn10,9.0,8.3,2007,Driving
5886,Castlevania: Symphony of the Night,Xbox360,Konami,DigitalEclipse,8.9,8.7,2007,Action
5887,World in Conflict,PC,SierraEntertainment,MassiveEntertainment,8.9,8.1,2007,Strategy
5888,Ratchet & Clank Future: Tools of Destruction,PlayStation3,SCEA,"InsomniacGames,SCE/WWS",8.9,8.8,2007,Action
5889,Virtua Fighter 5 Online,Xbox360,Sega,SegaAM2,8.9,7.7,2007,Action
5890,The Orange Box,PlayStation3,EAGames,EAGames,8.9,8.3,2007,Action
5891,Uncharted: Drake's Fortune,PlayStation3,SCEA,"NaughtyDog,SCE/WWS",8.8,8.0,2007,Action Adventure
5892,Ninja Gaiden Sigma,PlayStation3,Tecmo,TeamNinja,8.8,7.6,2007,Action Adventure
5893,Final Fantasy Tactics: The War of the Lions,PlayStationPortable,SquareEnix,TOSE,8.8,9.0,2007,Strategy
5894,Jeanne d'Arc,PlayStationPortable,SCEA,Level5,8.7,8.2,2007,Strategy
5895,Zack & Wiki: Quest for Barbaros' Treasure,Wii,Capcom,Capcom,8.7,8.6,2007,Adventure
5896,Disgaea: Afternoon of Darkness,PlayStationPortable,NISAmerica,NipponIchiSoftware,8.7,8.8,2007,Strategy
5897,Company of Heroes: Opposing Fronts,PC,THQ,Relic,8.7,8.7,2007,Strategy
5898,Gears of War,PC,MicrosoftGameStudios,EpicGames,8.7,7.7,2007,Action
5899,Puzzle Quest: Challenge of the Warlords,Xbox360,Microsoft,InfiniteInteractive,8.7,8.3,2007,Miscellaneous
5900,Shin Megami Tensei: Persona 3,PlayStation2,AtlusCo.,AtlusCo.,8.6,5.7,2007,Role-Playing
5901,Unreal Tournament III,PlayStation3,Midway,EpicGames,8.6,7.7,2007,Action
5902,The Elder Scrolls IV: Shivering Isles,Xbox360,BethesdaSoftworks,BethesdaSoftworks,8.6,8.5,2007,Role-Playing
5903,Supreme Commander,PC,THQ,GasPoweredGames,8.6,8.3,2007,Strategy
5904,Winning Eleven: Pro Evolution Soccer 2007,PlayStation2,Konami,Konami,8.6,8.9,2007,Sports
5905,Sid Meier's Civilization IV: Beyond the Sword,PC,2KGames,FiraxisGames,8.6,8.5,2007,Strategy
5906,Planet Puzzle League,DS,Nintendo,IntelligentSystems,8.6,7.8,2007,Miscellaneous
5907,Worldwide Soccer Manager 2008,PC,Sega,SportsInteractive,8.6,7.5,2007,Sports
5908,The Lord of the Rings Online: Shadows of Angmar,PC,Midway,TurbineInc.,8.6,8.0,2007,Role-Playing
5909,Tom Clancy's Ghost Recon Advanced Warfighter 2,Xbox360,Ubisoft,"RedStormEntertainment,UbisoftParis",8.6,7.7,2007,Action
5910,Skate,Xbox360,EAGames,EABlackBox,8.6,8.4,2007,Sports
5911,IL-2 Sturmovik: 1946,PC,Ubisoft,1C:MaddoxGames,8.6,8.8,2007,Simulation
5912,Guitar Hero III: Legends of Rock,Wii,Activision,VicariousVisions,8.6,7.8,2007,Action
5913,Tom Clancy's Rainbow Six Vegas,PlayStation3,Ubisoft,UbisoftMontreal,8.6,7.6,2007,Action
5914,NHL 08,PlayStation3,ElectronicArts,EACanada,8.6,6.9,2007,Sports
5915,The Elder Scrolls IV: Shivering Isles,PC,BethesdaSoftworks,BethesdaSoftworks,8.6,8.3,2007,Role-Playing
5916,Project Gotham Racing 4,Xbox360,MicrosoftGameStudios,BizarreCreations,8.5,8.4,2007,Driving
5917,NHL 08,Xbox360,ElectronicArts,EACanada,8.5,8.2,2007,Sports
5918,Guitar Hero III: Legends of Rock,Xbox360,Activision,NeversoftEntertainment,8.5,8.0,2007,Action
5919,Pokemon Pearl Version,DS,Nintendo,GameFreak,8.5,7.7,2007,Role-Playing
5920,Command & Conquer 3: Tiberium Wars,PC,EAGames,EALA,8.5,8.0,2007,Strategy
5921,Syphon Filter: Logan's Shadow,PlayStationPortable,SCEA,SonyBend,8.5,8.6,2007,Action
5922,Medieval II: Total War Kingdoms,PC,Sega,CreativeAssembly,8.5,8.8,2007,Strategy
5923,Peggle Deluxe,PC,PopCap,PopCap,8.5,7.9,2007,Miscellaneous
5924,Super Stardust HD,PlayStation3,SCEA,Housemarque,8.5,8.3,2007,Action
5925,Super Paper Mario,Wii,Nintendo,IntelligentSystems,8.5,8.0,2007,Action
5926,Madden NFL 08,Xbox360,EASports,EATiburon,8.5,6.8,2007,Sports
5927,Pokemon Diamond Version,DS,Nintendo,GameFreak,8.5,8.0,2007,Role-Playing
5928,Virtua Fighter 5,PlayStation3,Sega,SegaAM2,8.5,7.3,2007,Action
5929,Skate,PlayStation3,EAGames,EABlackBox,8.5,8.1,2007,Sports
5930,Ratchet & Clank: Size Matters,PlayStationPortable,SCEA,HighImpactGames,8.5,8.1,2007,Action
5931,Bomberman Live,Xbox360,HudsonEntertainment,BackboneEntertainment,8.4,8.0,2007,Miscellaneous
5932,Tom Clancy's Ghost Recon Advanced Warfighter 2,PlayStation3,Ubisoft,"RedStormEntertainment,UbisoftParis",8.4,7.6,2007,Action
5933,MotorStorm,PlayStation3,SCEA,EvolutionStudios,8.4,7.4,2007,Driving
5934,Puzzle Quest: Challenge of the Warlords,PC,GamersGate,InfiniteInteractive,8.4,7.8,2007,Miscellaneous
5935,DiRT,PC,Codemasters,Codemasters,8.4,7.4,2007,Driving
5936,Enemy Territory: Quake Wars,PC,Activision,SplashDamage,8.4,8.3,2007,Action
5937,Warhawk,PlayStation3,SCEA,IncognitoInc.,8.4,8.3,2007,Action
5938,Puzzle Quest: Challenge of the Warlords,PlayStationPortable,D3Publisher,"ViciousCycle,InfiniteInteractive",8.4,7.7,2007,Miscellaneous
5939,Mr. Robot,PC,Moonpod,Moonpod,8.3,7.5,2007,Action Adventure
5940,MLB Power Pros,Wii,2KSports,Konami,8.3,8.0,2007,Sports
5941,DiRT,Xbox360,Codemasters,Codemasters,8.3,7.4,2007,Driving
5942,Unreal Tournament III,PC,EpicGames,EpicGames,8.3,8.0,2007,Action
5943,Tomb Raider: Anniversary,PC,EidosInteractive,NixxesSoftware,8.3,8.1,2007,Action Adventure
5944,Crush,PlayStationPortable,Sega,ZoeMode,8.3,8.6,2007,Action
5945,Bleach: The Blade of Fate,DS,Sega,Treasure,8.3,7.4,2007,Action
5946,Everyday Shooter,PlayStation3,SCEA,BackboneEntertainment,8.3,7.3,2007,Action
5947,Crackdown,Xbox360,MicrosoftGameStudios,RealtimeWorlds,8.3,7.9,2007,Action
5948,Picross DS,DS,Nintendo,JupiterCorporation,8.3,8.0,2007,Miscellaneous
5949,Pac-Man Championship Edition,Xbox360,NamcoBandaiGames,NamcoBandaiGames,8.3,8.5,2007,Action
5950,Rogue Galaxy,PlayStation2,SCEA,Level5,8.3,7.9,2007,Role-Playing
5951,DiRT,PlayStation3,Codemasters,Codemasters,8.3,7.8,2007,Driving
5952,FIFA Soccer 08,PlayStation2,EASports,EACanada,8.3,6.7,2007,Sports
5953,WarioWare: Smooth Moves,Wii,Nintendo,IntelligentSystems,8.3,7.5,2007,Miscellaneous
5954,NCAA Football 08,PlayStation2,ElectronicArts,EATiburon,8.3,8.3,2007,Sports
5955,RACE 07: Official WTCC Game,PC,VivaMedia,SimBin,8.3,8.8,2007,Driving
5956,EverQuest II: Rise of Kunark,PC,SonyOnlineEntertainment,SonyOnlineEntertainment,8.3,7.5,2007,Role-Playing
5957,Contra 4,DS,Konami,WayForward,8.3,7.9,2007,Action
5958,Super Puzzle Fighter II Turbo HD Remix,Xbox360,Capcom,BackboneEntertainment,8.3,8.0,2007,Miscellaneous
5959,Guitar Hero III: Legends of Rock,PlayStation3,Activision,NeversoftEntertainment,8.3,7.8,2007,Action
5960,Europa Universalis III,PC,ParadoxInteractive,ParadoxDevelopmentStudio,8.3,8.4,2007,Strategy
5961,MLB 07: The Show,PlayStation2,SCEA,SCEA,8.3,8.6,2007,Sports
5962,Odin Sphere,PlayStation2,AtlusCo.,VanillaWare,8.3,8.7,2007,Role-Playing
5963,Rock Band,PlayStation2,MTVGames,HarmonixMusicSystems,8.2,6.8,2007,Miscellaneous
5964,MLB 07: The Show,PlayStationPortable,SCEA,SCEASanDiegoStudios,8.2,7.2,2007,Sports
5965,Sam & Max Episode 105: Reality 2.0,PC,GameTap,TelltaleGames,8.2,7.6,2007,Adventure
5966,NCAA Football 08,Xbox,EASports,EASports,8.2,8.1,2007,Sports
5967,Guitar Hero III: Legends of Rock,PlayStation2,Activision,"NeversoftEntertainment,BudCat",8.2,8.4,2007,Miscellaneous
5968,The Darkness,Xbox360,2KGames,Starbreeze,8.2,8.1,2007,Action
5969,Lunar Knights,DS,Konami,KojimaProductions,8.2,7.8,2007,Role-Playing
5970,Neverwinter Nights 2: Mask of The Betrayer,PC,Atari,ObsidianEntertainment,8.2,8.5,2007,Role-Playing
5971,Aquaria,PC,BitBlot,BitBlot,8.2,8.1,2007,Action Adventure
5972,Super Puzzle Fighter II Turbo HD Remix,PlayStation3,Capcom,BackboneEntertainment,8.2,7.4,2007,Miscellaneous
5973,S.T.A.L.K.E.R.: Shadow of Chernobyl,PC,THQ,GSCGameWorld,8.2,8.5,2007,Action
5974,Prince of Persia Classic,Xbox360,Ubisoft,Gameloft,8.2,7.1,2007,Action
5975,College Hoops 2K8,PlayStation3,2KSports,VisualConcepts,8.2,5.2,2007,Sports
5976,Sam & Max Episode 201: Ice Station Santa,PC,TelltaleGames,TelltaleGames,8.2,8.5,2007,Adventure
5977,Command & Conquer 3: Tiberium Wars,Xbox360,EAGames,EALA,8.2,7.3,2007,Strategy
5978,Sid Meier's Pirates!,PlayStationPortable,2KGames,FullFat,8.2,7.9,2007,Strategy
5979,Flight Simulator X: Acceleration,PC,MicrosoftGameStudios,MicrosoftGameStudios,8.2,7.4,2007,Simulation
5980,Sonic the Hedgehog 2,Xbox360,Sega,"Sega,BackboneEntertainment",8.2,8.8,2007,Action
5981,FIFA Soccer 08,Xbox360,EASports,EACanada,8.2,7.8,2007,Sports
5982,Puzzle Quest: Challenge of the Warlords,DS,D3Publisher,1stPlayableProductions,8.2,8.2,2007,Miscellaneous
5983,Tekken 5: Dark Resurrection,PlayStation3,NamcoBandaiGamesAmerica,NamcoBandaiGames,8.2,7.9,2007,Action
5984,NBA 2K8,Xbox360,2KSports,VisualConcepts,8.1,6.8,2007,Sports
5985,NBA 2K8,PlayStation3,2KSports,VisualConcepts,8.1,6.8,2007,Sports
5986,Supreme Commander: Forged Alliance,PC,THQ,GasPoweredGames,8.1,8.8,2007,Strategy
5987,NCAA Football 08,Xbox360,EASports,EASports,8.1,7.8,2007,Sports
5988,The Witcher,PC,Atari,CDProjektRedStudio,8.1,8.7,2007,Role-Playing
5989,Jade Empire: Special Edition,PC,2KGames,BioWare,8.1,8.1,2007,Role-Playing
5990,Sensible World of Soccer,Xbox360,Codemasters,Codemasters,8.1,7.2,2007,Sports
5991,Assassin's Creed,Xbox360,Ubisoft,UbisoftMontreal,8.1,7.6,2007,Action Adventure
5992,College Hoops 2K7,PlayStation3,2KSports,2KSports,8.1,7.1,2007,Sports
5993,Overlord,PC,Codemasters,TriumphStudios,8.1,8.0,2007,Action Adventure
5994,Tiger Woods PGA Tour 08,DS,EASports,ExientEntertainment,8.1,7.6,2007,Sports
5995,NBA Street Homecourt,PlayStation3,EASportsBig,EACanada,8.1,6.2,2007,Sports
5996,Winning Eleven: Pro Evolution Soccer 2007,PlayStationPortable,Konami,KCET,8.1,8.3,2007,Sports
5997,Assassin's Creed,PlayStation3,Ubisoft,UbisoftMontreal,8.1,7.3,2007,Action Adventure
5998,Final Fantasy XII: Revenant Wings,DS,SquareEnix,"SquareEnix,ThinkandFeel",8.1,8.9,2007,Strategy
5999,College Hoops 2K8,Xbox360,2KSports,VisualConcepts,8.1,6.9,2007,Sports
6000,Catan,Xbox360,MicrosoftGameStudios,BigHugeGames,8.1,7.7,2007,Miscellaneous
6001,Madden NFL 08,PlayStation3,EASports,EATiburon,8.1,5.6,2007,Sports
6002,FIFA Soccer 08,PlayStation3,EASports,EACanada,8.1,7.1,2007,Sports
6003,Worms: Open Warfare 2,DS,THQ,"Team17,TwoTribes",8.1,8.1,2007,Strategy
6004,The Warriors,PlayStationPortable,RockstarGames,"RockstarToronto,RockstarLeeds",8.1,8.0,2007,Action
6005,Phoenix Wright: Ace Attorney - Trials and Tribulations,DS,Capcom,Capcom,8.1,9.0,2007,Adventure
6006,Age of Empires III: The Asian Dynasties,PC,MicrosoftGameStudios,BigHugeGames,8.1,8.5,2007,Strategy
6007,Ace Combat 6: Fires of Liberation,Xbox360,NamcoBandaiGamesAmerica,ProjectAces,8.0,7.9,2007,Action
6008,The Legend of Spyro: The Eternal Night,GameBoyAdvance,SierraEntertainment,AmazeEntertainment,8.0,8.0,2007,Action
6009,Metal Slug Anthology,PlayStation2,SNKPlaymore,TerminalReality,8.0,8.5,2007,Miscellaneous
6010,Sam & Max Episode 104: Abe Lincoln Must Die!,PC,TelltaleGames,TelltaleGames,8.0,7.4,2007,Adventure
6011,LEGO Star Wars: The Complete Saga,Wii,LucasArts,Traveller'sTales,8.0,8.6,2007,Action
6012,TMNT,GameBoyAdvance,Ubisoft,UbisoftMontreal,8.0,6.9,2007,Action
6013,NBA Street Homecourt,Xbox360,EASportsBig,EACanada,8.0,7.8,2007,Sports
6014,Titan Quest: Immortal Throne,PC,THQ,IronLoreEntertainment,8.0,8.5,2007,Role-Playing
6015,Test Drive Unlimited,PlayStationPortable,Atari,MelbourneHouse,8.0,7.5,2007,Driving
6016,LEGO Star Wars: The Complete Saga,Xbox360,LucasArts,Traveller'sTales,8.0,7.7,2007,Action
6017,Castlevania: The Dracula X Chronicles,PlayStationPortable,Konami,Konami,8.0,8.1,2007,Action
6018,Virtua Tennis 3,Xbox360,Sega,SumoDigital,8.0,6.9,2007,Sports
6019,Virtua Tennis 3,PlayStation3,Sega,SegaAM3,8.0,7.8,2007,Sports
6020,Tiger Woods PGA Tour 08,Xbox360,EASports,EASaltLake,8.0,7.8,2007,Sports
6021,MLB Power Pros,PlayStation2,2KSports,Konami,8.0,8.8,2007,Sports
6022,The Darkness,PlayStation3,2KGames,Starbreeze,8.0,7.7,2007,Action
6023,LEGO Star Wars: The Complete Saga,DS,LucasArts,TTFusion,8.0,5.7,2007,Action
6024,Geometry Wars: Galaxies,Wii,SierraEntertainment,"BizarreCreations,KujuEntertainment",8.0,8.3,2007,Action
6025,LEGO Star Wars: The Complete Saga,PlayStation3,LucasArts,Traveller'sTales,8.0,7.0,2007,Action
6026,Worms: Open Warfare 2,PlayStationPortable,THQ,"Team17,TwoTribes",8.0,8.3,2007,Strategy
6027,FlatOut: Ultimate Carnage,Xbox360,EmpireInteractive,Bugbear,8.0,8.6,2007,Driving
6028,Test Drive Unlimited,PC,Atari,EdenStudios,7.9,8.1,2007,Driving
6029,The Bigs,Xbox360,2KSports,BlueCastleGames,7.9,8.4,2007,Sports
6030,Silent Hunter: Wolves of the Pacific,PC,Ubisoft,UbisoftRomania,7.9,7.1,2007,Simulation
6031,Lost Planet: Extreme Condition,Xbox360,Capcom,Capcom,7.9,7.1,2007,Action
6032,Eternal Sonata,Xbox360,NamcoBandaiGamesAmerica,Tri-Crescendo,7.9,8.0,2007,Role-Playing
6033,Depths of Peril,PC,SoldakEntertainment,SoldakEntertainment,7.9,8.0,2007,Role-Playing
6034,Sword of the Stars: Born of Blood,PC,LighthouseInteractive,KerberosProductions,7.9,7.6,2007,Strategy
6035,GrimGrimoire,PlayStation2,NISAmerica,VanillaWare,7.9,8.4,2007,Strategy
6036,Virtua Tennis 3,PlayStationPortable,Sega,SumoDigital,7.9,7.8,2007,Sports
6037,Winning Eleven: Pro Evolution Soccer 2007,Xbox360,Konami,KCET,7.9,6.5,2007,Sports
6038,The New York Times Crosswords,DS,MajescoGames,BudCat,7.9,6.7,2007,Miscellaneous
6039,Sam & Max Episode 106: Bright Side of the Moon,PC,GameTap,TelltaleGames,7.9,6.9,2007,Adventure
6040,Alien Hominid HD,Xbox360,TheBehemoth,TheBehemoth,7.9,7.6,2007,Action
6041,Guitar Hero III: Legends of Rock,PC,Activision,Aspyr,7.9,7.5,2007,Action
6042,Shadowgrounds Survivor,PC,GamersGate,"Frozenbyte,Inc.",7.9,7.6,2007,Action
6043,Heavenly Sword,PlayStation3,SCEA,NinjaTheory,7.9,8.2,2007,Action
6044,Tiger Woods PGA Tour 08,PlayStation3,EASports,EASaltLake,7.9,6.6,2007,Sports
6045,Guild Wars: Eye of the North,PC,NCSOFT,ArenaNet,7.9,8.5,2007,Role-Playing
6046,Carcassonne,Xbox360,SierraOnline,SierraOnline,7.9,8.4,2007,Miscellaneous
6047,Geometry Wars: Galaxies,DS,SierraEntertainment,"BizarreCreations,KujuEntertainment",7.9,7.9,2007,Action
6048,FIFA Soccer 08,PlayStationPortable,EASports,EACanada,7.9,7.5,2007,Sports
6049,Major League Baseball 2K7,Xbox360,2KSports,KushGames,7.9,7.1,2007,Sports
6050,Spider-Man 3,DS,Activision,VicariousVisions,7.9,6.6,2007,Action
6051,Blue Dragon,Xbox360,MicrosoftGameStudios,"Mistwalker,Artoon",7.9,7.9,2007,Role-Playing
6052,Tony Hawk's Proving Ground,DS,Activision,VicariousVisions,7.9,6.7,2007,Sports
6053,Nancy Drew: Legend of the Crystal Skull,PC,HerInteractive,HerInteractive,7.9,6.7,2007,Adventure
6054,Mario Strikers Charged,Wii,Nintendo,NextLevelGames,7.9,8.2,2007,Sports
6055,Traxxpad,PlayStationPortable,EidosInteractive,DefinitiveStudios,7.8,6.3,2007,Action
6056,Gurumin: A Monstrous Adventure,PlayStationPortable,Mastiff,Falcom,7.8,7.6,2007,Role-Playing
6057,Hotel Dusk: Room 215,DS,Nintendo,Cing,7.8,8.5,2007,Adventure
6058,Rune Factory: A Fantasy Harvest Moon,DS,Natsume,Neverland,7.8,8.2,2007,Role-Playing
6059,Naruto: Rise of a Ninja,Xbox360,Ubisoft,UbisoftMontreal,7.8,8.5,2007,Action
6060,Sonic Rush Adventure,DS,Sega,DimpsCorporation,7.8,8.1,2007,Action
6061,Silent Hill: Origins,PlayStationPortable,Konami,"ClimaxGroup,ClimaxStudios",7.8,7.9,2007,Action Adventure
6062,Tomb Raider: Anniversary,PlayStationPortable,EidosInteractive,CrystalDynamics,7.8,8.2,2007,Action Adventure
